DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity
2013-01-08 02:55:00,22,25,88.0
2013-01-08 04:55:00,22,26,84.0
2013-01-08 05:55:00,22,26,84.0
2013-01-08 06:55:00,21,25,85.0
2013-01-08 07:55:00,21,24,88.0
2013-01-08 08:55:00,24,30,79.0
2013-01-08 09:55:00,26,34,73.0
2013-01-08 10:55:00,27,37,67.0
2013-01-08 11:55:00,29,41,62.0
2013-01-08 12:55:00,30,44,58.0
2013-01-08 13:55:00,31,46,56.0
2013-01-08 14:55:00,31,47,54.0
2013-01-08 16:55:00,31,44,60.0
2013-01-08 17:55:00,29,37,73.0
2013-01-08 18:55:00,29,36,76.0
2013-01-08 19:55:00,30,37,76.0
2013-01-08 20:55:00,29,35,78.0
2013-01-08 22:55:00,27,30,88.0
2013-01-08 23:55:00,27,30,88.0
2013-01-09 00:55:00,26,28,92.0
2013-01-09 01:55:00,26,30,85.0
2013-01-09 02:55:00,25,28,88.0
2013-01-09 03:55:00,25,28,88.0
2013-01-09 04:55:00,24,27,89.0
2013-01-09 05:55:00,24,26,92.0
2013-01-09 06:55:00,23,25,92.0
2013-01-09 07:55:00,22,24,91.0
2013-01-09 08:55:00,25,30,82.0
2013-01-09 10:55:00,29,44,55.0
2013-01-09 11:55:00,26,57,30.0
2013-01-09 14:55:00,28,54,37.0
2013-01-09 16:55:00,29,49,46.0
2013-01-09 17:55:00,29,46,51.0
2013-01-09 18:55:00,34,44,68.0
2013-01-09 19:55:00,32,40,73.0
2013-01-09 20:55:00,33,40,77.0
2013-01-09 22:55:00,26,35,70.0
2013-01-09 23:55:00,23,33,66.0
2013-01-10 00:55:00,18,32,56.0
2013-01-10 01:55:00,13,31,47.0
2013-01-10 02:55:00,14,30,51.0
2013-01-10 04:55:00,13,29,51.0
2013-01-10 05:55:00,13,28,53.0
2013-01-10 06:55:00,14,27,58.0
2013-01-10 07:55:00,13,28,53.0
2013-01-10 08:55:00,16,28,60.0
2013-01-10 10:55:00,14,31,49.0
2013-01-10 11:55:00,12,43,28.0
2013-01-10 12:55:00,11,31,43.0
2013-01-10 13:55:00,10,31,42.0
2013-01-10 14:55:00,10,31,42.0
2013-01-10 16:55:00,16,28,60.0
2013-01-10 17:55:00,14,28,56.0
2013-01-10 18:55:00,12,29,49.0
2013-01-10 19:55:00,16,28,60.0
2013-01-10 20:55:00,11,28,49.0
2013-01-10 22:55:00,15,27,61.0
2013-01-10 23:55:00,12,27,53.0
2013-01-11 00:55:00,12,27,53.0
2013-01-11 01:55:00,18,26,71.0
2013-01-11 02:55:00,12,28,51.0
2013-01-11 04:55:00,11,28,49.0
2013-01-11 05:55:00,11,27,51.0
2013-01-11 06:55:00,9,26,48.0
2013-01-11 07:55:00,9,27,46.0
2013-01-11 08:55:00,9,28,44.0
2013-01-11 10:55:00,8,31,38.0
2013-01-11 11:55:00,8,31,38.0
2013-01-11 12:55:00,10,32,40.0
2013-01-11 13:55:00,15,29,56.0
2013-01-11 14:55:00,20,27,75.0
2013-01-11 16:55:00,20,25,81.0
2013-01-11 17:55:00,20,26,78.0
2013-01-11 18:55:00,19,25,78.0
2013-01-11 19:55:00,17,22,82.0
2013-01-11 20:55:00,18,23,81.0
2013-01-11 22:55:00,13,19,77.0
2013-01-11 23:55:00,12,18,77.0
2013-01-12 00:55:00,9,15,77.0
2013-01-12 01:55:00,9,15,77.0
2013-01-12 02:55:00,6,11,81.0
2013-01-12 04:55:00,5,9,84.0
2013-01-12 05:55:00,3,7,84.0
2013-01-12 06:55:00,2,7,80.0
2013-01-12 07:55:00,3,8,80.0
2013-01-12 08:55:00,4,9,80.0
2013-01-12 10:55:00,8,17,68.0
2013-01-12 11:55:00,11,19,71.0
2013-01-12 12:55:00,9,23,55.0
2013-01-12 13:55:00,5,26,40.0
2013-01-12 14:55:00,7,26,44.0
2013-01-12 16:55:00,8,25,48.0
2013-01-12 17:55:00,10,23,57.0
2013-01-12 18:55:00,12,21,68.0
2013-01-12 19:55:00,9,19,65.0
2013-01-12 20:55:00,9,17,70.0
2013-01-12 22:55:00,6,15,67.0
2013-01-12 23:55:00,5,13,70.0
2013-01-13 00:55:00,4,12,70.0
2013-01-13 01:55:00,3,12,67.0
2013-01-13 02:55:00,4,11,73.0
2013-01-13 04:55:00,1,9,70.0
2013-01-13 05:55:00,3,8,80.0
2013-01-13 06:55:00,-1,8,66.0
2013-01-13 07:55:00,-1,8,66.0
2013-01-13 08:55:00,3,12,67.0
2013-01-13 10:55:00,6,18,59.0
2013-01-13 11:55:00,9,20,62.0
2013-01-13 12:55:00,9,22,57.0
2013-01-13 13:55:00,9,25,50.0
2013-01-13 14:55:00,7,25,46.0
2013-01-13 16:55:00,7,21,54.0
2013-01-13 17:55:00,6,20,55.0
2013-01-13 18:55:00,5,19,54.0
2013-01-13 19:55:00,5,18,57.0
2013-01-13 20:55:00,5,17,59.0
2013-01-13 21:55:00,5,16,62.0
2013-01-13 22:55:00,4,13,67.0
2013-01-13 23:55:00,4,13,67.0
2013-01-14 00:55:00,3,11,70.0
2013-01-14 01:55:00,3,11,70.0
2013-01-14 02:55:00,2,9,73.0
2013-01-14 03:55:00,2,9,73.0
2013-01-14 04:55:00,2,7,80.0
2013-01-14 05:55:00,2,8,76.0
2013-01-14 06:55:00,2,8,76.0
2013-01-14 07:55:00,2,9,73.0
2013-01-14 08:55:00,4,12,70.0
2013-01-14 10:55:00,6,18,59.0
2013-01-14 11:55:00,5,23,46.0
2013-01-14 12:55:00,5,25,42.0
2013-01-14 13:55:00,5,26,40.0
2013-01-14 14:55:00,5,27,39.0
2013-01-14 16:55:00,5,27,39.0
2013-01-14 17:55:00,7,26,44.0
2013-01-14 18:55:00,10,24,55.0
2013-01-14 19:55:00,10,23,57.0
2013-01-14 20:55:00,10,22,60.0
2013-01-14 22:55:00,10,19,68.0
2013-01-14 23:55:00,8,20,60.0
2013-01-15 00:55:00,10,19,68.0
2013-01-15 01:55:00,9,17,70.0
2013-01-15 02:55:00,8,17,68.0
2013-01-15 04:55:00,9,16,74.0
2013-01-15 05:55:00,8,16,71.0
2013-01-15 06:55:00,9,16,74.0
2013-01-15 07:55:00,9,17,70.0
2013-01-15 08:55:00,10,19,68.0
2013-01-15 10:55:00,11,27,51.0
2013-01-15 11:55:00,11,31,43.0
2013-01-15 12:55:00,11,33,40.0
2013-01-15 13:55:00,13,35,40.0
2013-01-15 14:55:00,15,37,41.0
2013-01-15 16:55:00,17,35,48.0
2013-01-15 17:55:00,19,31,61.0
2013-01-15 18:55:00,19,30,64.0
2013-01-15 19:55:00,18,29,63.0
2013-01-15 20:55:00,20,26,78.0
2013-01-15 22:55:00,19,24,81.0
2013-01-15 23:55:00,18,23,81.0
2013-01-16 00:55:00,16,22,78.0
2013-01-16 01:55:00,15,20,81.0
2013-01-16 02:55:00,15,20,81.0
2013-01-16 03:55:00,14,19,81.0
2013-01-16 04:55:00,12,16,84.0
2013-01-16 05:55:00,13,18,81.0
2013-01-16 06:55:00,11,16,80.0
2013-01-16 07:55:00,12,17,80.0
2013-01-16 08:55:00,15,21,78.0
2013-01-16 10:55:00,18,29,63.0
2013-01-16 11:55:00,19,34,54.0
2013-01-16 12:55:00,20,37,50.0
2013-01-16 13:55:00,20,39,46.0
2013-01-16 14:55:00,21,41,45.0
2013-01-16 16:55:00,21,37,52.0
2013-01-16 17:55:00,22,32,66.0
2013-01-16 18:55:00,20,31,64.0
2013-01-16 19:55:00,21,28,75.0
2013-01-16 20:55:00,20,26,78.0
2013-01-16 22:55:00,20,23,88.0
2013-01-16 23:55:00,19,21,92.0
2013-01-17 00:00:00,19,21,93.0
2013-01-17 00:55:00,19,21,92.0
2013-01-17 01:55:00,19,20,96.0
2013-01-17 02:55:00,19,20,96.0
2013-01-17 03:55:00,18,20,92.0
2013-01-17 04:55:00,17,20,89.0
2013-01-17 05:55:00,17,20,89.0
2013-01-17 06:55:00,16,19,88.0
2013-01-17 07:55:00,15,18,88.0
2013-01-17 08:55:00,15,18,88.0
2013-01-17 10:55:00,18,20,92.0
2013-01-17 11:55:00,19,23,85.0
2013-01-17 12:55:00,20,26,78.0
2013-01-17 13:55:00,20,33,58.0
2013-01-17 14:55:00,19,34,54.0
2013-01-17 16:55:00,18,35,50.0
2013-01-17 17:55:00,20,32,61.0
2013-01-17 18:55:00,19,30,64.0
2013-01-17 19:55:00,19,29,66.0
2013-01-17 20:55:00,18,26,71.0
2013-01-17 22:55:00,16,23,74.0
2013-01-17 23:55:00,17,22,82.0
2013-01-18 00:55:00,16,20,85.0
2013-01-18 01:55:00,19,21,92.0
2013-01-18 02:55:00,19,21,92.0
2013-01-18 04:55:00,15,18,88.0
2013-01-18 05:55:00,15,17,92.0
2013-01-18 06:55:00,15,17,92.0
2013-01-18 07:55:00,16,18,92.0
2013-01-18 08:55:00,16,18,92.0
2013-01-18 10:55:00,17,20,89.0
2013-01-18 11:55:00,18,22,85.0
2013-01-18 12:55:00,19,26,75.0
2013-01-18 13:55:00,20,32,61.0
2013-01-18 14:55:00,20,35,54.0
2013-01-18 16:55:00,20,34,56.0
2013-01-18 17:55:00,20,30,66.0
2013-01-18 18:55:00,19,29,66.0
2013-01-18 19:55:00,20,28,72.0
2013-01-18 20:55:00,19,26,75.0
2013-01-18 22:55:00,16,22,78.0
2013-01-18 23:55:00,16,22,78.0
2013-01-19 00:55:00,14,19,81.0
2013-01-19 01:55:00,15,19,84.0
2013-01-19 02:55:00,13,16,88.0
2013-01-19 04:55:00,14,16,92.0
2013-01-19 05:55:00,13,16,88.0
2013-01-19 06:55:00,14,17,88.0
2013-01-19 07:55:00,12,15,88.0
2013-01-19 08:55:00,15,17,92.0
2013-01-19 10:55:00,18,22,85.0
2013-01-19 11:55:00,19,24,81.0
2013-01-19 12:55:00,19,29,66.0
2013-01-19 13:55:00,19,33,56.0
2013-01-19 14:55:00,20,35,54.0
2013-01-19 16:55:00,19,36,50.0
2013-01-19 17:55:00,20,32,61.0
2013-01-19 18:55:00,19,28,69.0
2013-01-19 19:55:00,19,28,69.0
2013-01-19 20:55:00,19,26,75.0
2013-01-19 22:55:00,16,23,74.0
2013-01-19 23:55:00,15,22,75.0
2013-01-20 00:55:00,14,20,78.0
2013-01-20 01:55:00,13,18,81.0
2013-01-20 02:55:00,14,18,84.0
2013-01-20 04:55:00,10,13,88.0
2013-01-20 05:55:00,11,13,92.0
2013-01-20 06:55:00,11,13,92.0
2013-01-20 07:55:00,11,13,92.0
2013-01-20 08:55:00,13,16,88.0
2013-01-20 10:55:00,17,23,78.0
2013-01-20 11:55:00,18,30,61.0
2013-01-20 12:55:00,17,34,50.0
2013-01-20 13:55:00,19,36,50.0
2013-01-20 14:55:00,19,40,43.0
2013-01-20 16:55:00,21,38,51.0
2013-01-20 17:55:00,21,33,61.0
2013-01-20 18:55:00,21,30,69.0
2013-01-20 19:55:00,20,27,75.0
2013-01-20 20:55:00,20,27,75.0
2013-01-20 22:55:00,18,24,77.0
2013-01-20 23:55:00,18,23,81.0
2013-01-21 00:55:00,16,22,78.0
2013-01-21 01:55:00,15,20,81.0
2013-01-21 02:55:00,14,19,81.0
2013-01-21 04:55:00,13,18,81.0
2013-01-21 05:55:00,13,16,88.0
2013-01-21 06:55:00,13,17,84.0
2013-01-21 07:55:00,13,17,84.0
2013-01-21 08:55:00,16,20,85.0
2013-01-21 10:55:00,19,28,69.0
2013-01-21 11:55:00,19,33,56.0
2013-01-21 12:55:00,19,38,46.0
2013-01-21 13:55:00,19,41,41.0
2013-01-21 14:55:00,19,43,38.0
2013-01-21 16:55:00,20,43,40.0
2013-01-21 17:55:00,22,35,59.0
2013-01-21 18:55:00,21,32,64.0
2013-01-21 19:55:00,21,31,67.0
2013-01-21 20:55:00,21,30,69.0
2013-01-21 22:55:00,19,27,72.0
2013-01-21 23:55:00,20,26,78.0
2013-01-22 00:55:00,19,24,81.0
2013-01-22 01:55:00,17,22,82.0
2013-01-22 02:55:00,16,21,81.0
2013-01-22 04:55:00,16,20,85.0
2013-01-22 05:55:00,15,20,81.0
2013-01-22 06:55:00,14,19,81.0
2013-01-22 07:55:00,16,20,85.0
2013-01-22 08:55:00,19,23,85.0
2013-01-22 10:55:00,20,31,64.0
2013-01-22 11:55:00,19,35,52.0
2013-01-22 12:55:00,19,40,43.0
2013-01-22 13:55:00,20,41,43.0
2013-01-22 14:55:00,21,44,40.0
2013-01-22 16:55:00,20,42,41.0
2013-01-22 17:55:00,21,38,51.0
2013-01-22 18:55:00,23,34,64.0
2013-01-22 19:55:00,23,34,64.0
2013-01-22 20:55:00,23,33,66.0
2013-01-22 22:55:00,23,31,72.0
2013-01-22 23:55:00,23,30,75.0
2013-01-23 00:55:00,23,30,75.0
2013-01-23 01:55:00,23,30,75.0
2013-01-23 02:55:00,23,29,78.0
2013-01-23 04:55:00,23,29,78.0
2013-01-23 05:55:00,24,29,82.0
2013-01-23 06:55:00,24,29,82.0
2013-01-23 07:55:00,24,29,82.0
2013-01-23 08:55:00,24,32,73.0
2013-01-23 10:55:00,24,38,57.0
2013-01-23 11:55:00,23,42,47.0
2013-01-23 12:55:00,24,47,41.0
2013-01-23 13:55:00,22,50,33.0
2013-01-23 14:55:00,22,53,30.0
2013-01-23 16:55:00,16,54,22.0
2013-01-23 17:55:00,21,48,34.0
2013-01-23 18:55:00,22,49,35.0
2013-01-23 19:55:00,23,49,36.0
2013-01-23 20:55:00,25,48,41.0
2013-01-23 22:55:00,27,44,51.0
2013-01-23 23:55:00,27,44,51.0
2013-01-24 00:55:00,28,43,56.0
2013-01-24 01:55:00,29,40,65.0
2013-01-24 02:55:00,33,40,77.0
2013-01-24 04:55:00,34,38,86.0
2013-01-24 05:55:00,34,38,86.0
2013-01-24 06:55:00,34,37,89.0
2013-01-24 07:55:00,34,38,86.0
2013-01-24 08:55:00,34,40,79.0
2013-01-24 10:55:00,35,44,71.0
2013-01-24 11:55:00,36,48,63.0
2013-01-24 12:55:00,35,51,54.0
2013-01-24 13:55:00,35,50,57.0
2013-01-24 14:55:00,36,49,61.0
2013-01-24 15:55:00,38,47,71.0
2013-01-24 16:55:00,37,44,76.0
2013-01-24 17:55:00,38,42,85.0
2013-01-24 18:55:00,38,41,89.0
2013-01-24 19:55:00,38,41,89.0
2013-01-24 20:55:00,37,40,89.0
2013-01-24 22:55:00,37,39,93.0
2013-01-24 23:55:00,37,39,93.0
2013-01-25 00:55:00,36,38,93.0
2013-01-25 01:55:00,35,36,97.0
2013-01-25 02:55:00,35,37,93.0
2013-01-25 04:55:00,35,36,97.0
2013-01-25 05:55:00,35,36,97.0
2013-01-25 06:55:00,36,36,100.0
2013-01-25 07:55:00,37,37,100.0
2013-01-25 08:55:00,36,37,96.0
2013-01-25 10:55:00,37,41,86.0
2013-01-25 11:55:00,37,45,74.0
2013-01-25 12:55:00,38,48,68.0
2013-01-25 13:55:00,39,49,69.0
2013-01-25 14:55:00,39,51,64.0
2013-01-25 16:55:00,40,50,68.0
2013-01-25 17:55:00,40,47,77.0
2013-01-25 18:55:00,39,46,77.0
2013-01-25 19:55:00,39,46,77.0
2013-01-25 20:55:00,39,44,83.0
2013-01-25 22:55:00,38,43,82.0
2013-01-25 23:55:00,38,42,85.0
2013-01-26 00:55:00,37,40,89.0
2013-01-26 01:55:00,34,36,93.0
2013-01-26 02:55:00,34,35,96.0
2013-01-26 04:55:00,31,33,92.0
2013-01-26 05:55:00,31,32,96.0
2013-01-26 06:55:00,32,33,96.0
2013-01-26 07:55:00,32,33,96.0
2013-01-26 08:55:00,34,34,100.0
2013-01-26 10:55:00,37,39,93.0
2013-01-26 11:55:00,38,49,66.0
2013-01-26 12:55:00,29,54,38.0
2013-01-26 13:55:00,29,55,37.0
2013-01-26 14:55:00,26,52,37.0
2013-01-26 16:55:00,24,49,38.0
2013-01-26 17:55:00,23,46,40.0
2013-01-26 18:55:00,27,43,53.0
2013-01-26 19:55:00,24,42,49.0
2013-01-26 20:55:00,22,41,47.0
2013-01-26 21:55:00,22,38,52.0
2013-01-26 22:55:00,23,37,57.0
2013-01-26 23:55:00,22,38,52.0
2013-01-27 00:55:00,21,39,48.0
2013-01-27 01:55:00,25,37,62.0
2013-01-27 02:55:00,26,34,73.0
2013-01-27 04:55:00,24,32,73.0
2013-01-27 05:55:00,27,30,88.0
2013-01-27 06:54:00,26,30,85.0
2013-01-27 07:55:00,24,30,79.0
2013-01-27 08:55:00,24,29,82.0
2013-01-27 10:55:00,21,31,67.0
2013-01-27 11:55:00,21,33,61.0
2013-01-27 12:55:00,18,36,48.0
2013-01-27 13:55:00,18,37,46.0
2013-01-27 14:55:00,17,36,46.0
2013-01-27 15:55:00,17,36,46.0
2013-01-27 16:55:00,16,33,49.0
2013-01-27 17:55:00,16,30,56.0
2013-01-27 18:55:00,14,30,51.0
2013-01-27 19:55:00,14,29,54.0
2013-01-27 20:55:00,15,27,61.0
2013-01-27 21:55:00,14,27,58.0
2013-01-27 22:55:00,14,26,60.0
2013-01-27 23:55:00,13,25,60.0
2013-01-28 00:55:00,14,24,65.0
2013-01-28 01:55:00,12,23,63.0
2013-01-28 02:55:00,12,22,66.0
2013-01-28 03:55:00,12,21,68.0
2013-01-28 04:55:00,13,21,71.0
2013-01-28 05:55:00,14,21,74.0
2013-01-28 06:55:00,15,22,75.0
2013-01-28 07:55:00,14,23,68.0
2013-01-28 08:55:00,14,24,65.0
2013-01-28 10:55:00,16,32,52.0
2013-01-28 11:55:00,18,36,48.0
2013-01-28 12:55:00,19,38,46.0
2013-01-28 13:55:00,18,39,43.0
2013-01-28 14:55:00,18,38,44.0
2013-01-28 16:55:00,18,37,46.0
2013-01-28 17:55:00,22,35,59.0
2013-01-28 18:55:00,25,34,70.0
2013-01-28 19:55:00,25,33,72.0
2013-01-28 20:55:00,25,33,72.0
2013-01-28 22:55:00,24,35,64.0
2013-01-28 23:55:00,21,39,48.0
2013-01-29 00:55:00,24,36,62.0
2013-01-29 01:55:00,21,38,51.0
2013-01-29 02:55:00,22,37,54.0
2013-01-29 04:55:00,21,39,48.0
2013-01-29 05:55:00,22,38,52.0
2013-01-29 06:55:00,23,37,57.0
2013-01-29 07:55:00,24,39,55.0
2013-01-29 08:55:00,25,42,51.0
2013-01-29 10:55:00,27,48,44.0
2013-01-29 11:55:00,28,49,44.0
2013-01-29 12:55:00,28,47,48.0
2013-01-29 13:55:00,28,47,48.0
2013-01-29 14:55:00,29,50,44.0
2013-01-29 15:55:00,29,47,50.0
2013-01-29 16:55:00,29,45,54.0
2013-01-29 17:55:00,29,43,58.0
2013-01-29 18:55:00,29,40,65.0
2013-01-29 19:55:00,29,39,67.0
2013-01-29 20:55:00,29,39,67.0
2013-01-29 21:55:00,28,35,76.0
2013-01-29 22:55:00,29,38,70.0
2013-01-29 23:55:00,29,36,76.0
2013-01-30 00:55:00,28,33,82.0
2013-01-30 01:55:00,28,32,85.0
2013-01-30 02:55:00,26,30,85.0
2013-01-30 04:55:00,24,27,89.0
2013-01-30 05:55:00,23,26,88.0
2013-01-30 06:55:00,24,28,85.0
2013-01-30 07:55:00,26,29,89.0
2013-01-30 08:55:00,28,33,82.0
2013-01-30 10:55:00,30,42,62.0
2013-01-30 11:55:00,31,47,54.0
2013-01-30 12:55:00,31,51,46.0
2013-01-30 13:55:00,31,54,42.0
2013-01-30 14:55:00,23,55,29.0
2013-01-30 16:55:00,29,53,40.0
2013-01-30 17:55:00,29,49,46.0
2013-01-30 18:55:00,30,45,56.0
2013-01-30 19:55:00,30,44,58.0
2013-01-30 20:55:00,28,40,63.0
2013-01-30 21:55:00,28,38,68.0
2013-01-30 22:55:00,28,36,73.0
2013-01-30 23:55:00,27,34,75.0
2013-01-31 00:55:00,27,33,78.0
2013-01-31 01:55:00,26,31,82.0
2013-01-31 02:55:00,25,30,82.0
2013-01-31 04:55:00,24,28,85.0
2013-01-31 05:55:00,24,28,85.0
2013-01-31 06:55:00,23,27,85.0
2013-01-31 07:55:00,24,28,85.0
2013-01-31 08:55:00,27,33,78.0
2013-01-31 10:55:00,28,43,56.0
2013-01-31 11:55:00,29,48,48.0
2013-01-31 12:55:00,29,52,41.0
2013-01-31 13:55:00,29,56,36.0
2013-01-31 14:55:00,28,56,34.0
2013-01-31 16:55:00,31,55,40.0
2013-01-31 17:55:00,32,49,52.0
2013-01-31 18:55:00,31,44,60.0
2013-01-31 19:55:00,31,42,65.0
2013-01-31 20:55:00,30,39,70.0
2013-01-31 22:55:00,26,37,65.0
2013-01-31 23:55:00,26,33,75.0
2013-02-01 00:55:00,25,31,79.0
2013-02-01 01:55:00,25,30,82.0
2013-02-01 02:55:00,24,30,79.0
2013-02-01 04:55:00,23,27,85.0
2013-02-01 05:55:00,23,27,85.0
2013-02-01 06:55:00,23,27,85.0
2013-02-01 07:55:00,23,28,81.0
2013-02-01 08:55:00,25,32,75.0
2013-02-01 10:55:00,25,42,51.0
2013-02-01 11:55:00,25,47,42.0
2013-02-01 12:55:00,27,51,39.0
2013-02-01 13:55:00,28,55,35.0
2013-02-01 14:55:00,29,56,36.0
2013-02-01 16:55:00,32,53,45.0
2013-02-01 17:55:00,31,50,48.0
2013-02-01 18:55:00,30,43,60.0
2013-02-01 19:55:00,29,42,60.0
2013-02-01 20:55:00,29,40,65.0
2013-02-01 21:55:00,28,37,70.0
